MedInc,HouseAge,AveRooms,Latitude,Longitude,MedHouseValue
2.4623,17,5.680701754,39.74,-121.57,1.261
5.1314,15,29.07476636,37.06,-119.32,1.792
3.625,13,5.479674797,36.61,-119.46,1.083
1.73,44,5.024509804,37.85,-122.28,1.479
2.8125,44,3.845208845,34.12,-118.2,1.556
4.5673,45,4.287878788,33.99,-118.45,3.431
3.4643,29,6.354978355,37.54,-120.96,1.25
8.153,36,7.580474934,34.14,-118.47,5.00001
2,17,4.02293578,36.42,-119.09,0.525
2.6643,10,4.436454849,33.92,-116.89,0.81
3.5972,52,6.215258856,36.78,-119.81,0.899
4.9231,8,4.74893617,34.1,-118.18,2.309
2.59,21,5.840764331,36.71,-119.52,0.693
1.5823,18,4.822107081,34.12,-116.44,0.724
2.4345,35,4.591687042,32.74,-117.03,1.297
4.4063,9,4.564426877,33.63,-117.67,2.022
5.0796,36,6.025125628,37.38,-122.08,3.734
3.4762,15,4.634099617,35.32,-120.84,1.896
6.46,36,5.595818815,37.43,-122.12,4.255
2.475,43,3.866666667,34.06,-118.17,1.426
1.3365,23,3.180811808,34.01,-118.1,1.833
4.7188,29,6.511278195,37.95,-122.04,1.971
5.2571,39,4.716906946,34.02,-118.46,4.054
2.5363,16,5.279411765,37.07,-120.85,0.863
4.5644,26,4.478873239,37.38,-122.07,2.802
5.0096,34,5.936026936,33.91,-117.91,2.217
4.9615,52,5.989847716,37.98,-122.58,2.922
3.6833,33,6.102362205,37.91,-122.07,2.925
2.4069,52,3.538116592,32.73,-117.17,2.15
3.3864,25,4.43605547,34.21,-118.48,1.974
3.1393,14,6.310794781,33.97,-116.95,1.163
2.4461,17,4.903703704,36.92,-121.74,1.517
2.1588,34,4.790830946,35.37,-118.95,0.613
1.721,42,2.708256881,34.05,-118.3,2.143
3.7266,16,4.702564103,38.47,-122.73,1.565
3.2411,35,5.908163265,32.82,-116.94,1.592
2.3173,30,6.115942029,37.6,-121.2,0.865
7.4787,33,6.791013584,37.5,-122.28,4.313
1.8571,16,6.424924925,38.99,-122.65,0.759
3.6091,16,6.094138544,34.87,-117,0.872
5.888,13,5.92244898,33.67,-118.01,4.477
2.3778,35,5.095477387,34.16,-117.28,0.907
3.6411,19,5.892173913,37.98,-121.68,1.628
5.5681,15,6.359848485,34.17,-118.94,2.356
6.0609,25,6.582792208,33.74,-118.01,2.649
3.0074,10,3.680555556,34.14,-118.27,1.75
1.6903,40,2.457593688,34.1,-118.31,3.5
2.5437,12,5.065656566,38.02,-121.29,0.99
4.7813,21,5.248995984,37.63,-122.04,2.419
5.759,22,7.366568915,34.38,-119.57,4.25
3.5189,17,5.498201439,40.55,-122.06,1.01
2.2989,26,4.48411215,33.7,-116.2,0.606
5.8362,32,6.511029412,33.77,-118.01,2.175
2.5119,26,4.634877384,33.2,-117.24,1.717
1.7,19,5.611111111,36.66,-120.1,0.69
1.9167,38,4.942857143,38.64,-121.41,0.644
2.5,42,5.493333333,37.43,-121.11,0.742
1.6509,17,6.153846154,33.69,-114.56,0.857
4.6069,7,5.609195402,38.26,-122.63,2.023
5.6856,9,9.275720165,39.36,-120.15,1.381
2.6266,23,4.768031189,38.65,-121.33,1.985
1.8472,38,4.248266297,33.98,-118.33,1.491
0.9589,47,3.172413793,32.7,-117.14,0.9
5.4683,26,5.395017794,37.24,-121.96,4.309
3.6875,37,4.158249158,37.78,-122.44,4.923
5.2536,13,6.350649351,38.97,-121.09,1.919
4.7917,34,6.112328767,37.25,-121.92,2.432
1.6402,24,4.53427065,33.23,-117.32,1.693
4.2891,13,5.906976744,34.41,-117.32,1.201
4.0433,13,6.996116505,33.73,-116.93,1.323
3.5522,11,6.049404499,40.55,-122.31,1.001
4.375,35,5.173913043,34.05,-117.95,1.565
6.3568,18,6.582018927,33.49,-117.68,2.943
3.0529,25,5.057142857,34.02,-118.12,2.658
5.614,15,5.854736842,37.35,-121.8,2.233
2.8229,16,4.700389105,34.06,-118.11,1.637
7.0285,45,6.440191388,34.05,-118.49,5.00001
2.375,52,3.41,34.43,-119.7,2.938
4.9028,14,6.372151899,37.1,-121.63,3.35
5.6798,4,6.395640931,34.41,-118.56,3.209
4.918,36,6.169491525,33.83,-118.11,2.252
2.8304,33,3.611438183,33.93,-118.34,1.437
4.4271,44,5.51417004,33.88,-118.36,3.362
7.5177,5,6.800407332,33.58,-117.69,3.3
7.5408,3,8.493150685,33.93,-117.57,2.719
1.6854,18,4.756535948,36.79,-119.82,0.647
3.5139,14,5.569832402,34.04,-117.35,1.468
5.193,42,5.662100457,33.99,-118.05,2.634
1.4937,20,4.570552147,36.61,-119.54,0.547
4.1696,18,6.166101695,36.82,-121.64,2.225
4.5341,44,5.45308311,37.7,-122.47,2.365
4.8906,34,5.894179894,33.94,-117.96,2.289
6.0224,38,5.1,33.8,-117.89,1.875
6.3824,41,5.424836601,37.45,-122.27,5.00001
2.0278,31,2.846928499,34.06,-118.31,3.6
7.5197,42,4.24,38.22,-122.28,2.75
2.1496,16,5.398176292,40.47,-122.43,0.977
4.9234,25,5.824561404,34.21,-118.85,2.414
3.0729,23,4.866766467,38.02,-121.32,1.048
2.3784,15,3.882147025,34.17,-118.37,1.854
2.9063,47,4.723076923,33.77,-118.28,1.469
4.1635,47,4.854111406,33.97,-118.33,1.564
4.2137,34,4.917710197,34.17,-119.17,1.856
2.9779,30,4.422976501,33.88,-118.16,1.695
6.0382,26,5.332713755,33.84,-118.38,3.553
4.38,40,5.816479401,37.68,-122.12,1.964
2.65,38,4.68879668,32.77,-117.07,1.676
5.3749,16,7.783641161,34.17,-118.75,3.461
2.7284,26,6.004901961,33.98,-117.6,2.25
2.4286,25,4.046263345,34.06,-118.12,2.333
2.3424,31,4.085271318,34.07,-118.09,1.885
4.2782,8,4.278404816,37.37,-122.02,3.277
4.6875,36,5.108504399,33.82,-118.11,2.182
3.8065,5,5.436657682,37.69,-121.03,1.46
2.0729,42,3.768907563,34.01,-118.09,1.141
2.2264,24,3.886128364,32.75,-117.13,1.125
7.9977,20,7.169960474,37.87,-122.53,4
3.2813,47,5.485714286,37.74,-122.41,2.296
6.1898,35,6.345852895,33.95,-117.98,2.824
4.4342,20,5.310126582,34.96,-120.42,1.607
8.1714,23,7.883597884,34.24,-118.56,5.00001
5.7338,5,5.804012346,34,-117.68,2.254
2.6803,52,4.278688525,37.76,-122.42,4.9
5.6139,19,6.808823529,37.27,-121.86,2.795
2.3882,47,4.364085667,33.98,-118.34,1.377
2.5721,52,4.306213018,37.78,-122.44,4.75
4.4583,44,5.813513514,37.55,-122.32,3.971
4.8787,23,6.660828025,38.15,-121.29,1.753
5.5164,40,6.228739003,36.56,-121.92,3.691
2.5625,23,4.589090909,32.56,-116.97,1.533
5.1269,6,4.973083197,33.76,-118.3,2.852
4,37,4.159018987,37.45,-122.18,3.943
4.5032,11,6.3,39.82,-121.87,1.597
4.1128,7,5.420091324,33.18,-117.19,2.097
5.4284,4,5.067226891,33.65,-117.86,5.00001
3.3833,20,4.555248619,37.29,-121.83,1.152
8.2004,32,8.249196141,34.15,-118.05,5.00001
3.5909,25,4.055806938,34.05,-118.47,5.00001
2.2882,17,4.326388889,33.21,-117.33,0.858
3.5464,15,5.065092534,38.24,-122.07,1.298
3.0313,43,6.35,33.97,-118.22,1.661
2.3125,29,8.495726496,38.76,-122.68,0.679
6.0338,52,5.79342723,34.08,-118.37,4.237
4.2059,28,6.149321267,34.43,-119.59,5.00001
6.0224,15,6.635802469,38.02,-122.21,1.985
4.5461,33,4.696132597,33.93,-117.97,1.94
2.5357,19,5.994550409,41.76,-122.73,0.942
7.4729,28,6.871035941,37.35,-122.04,4.316
2.364,21,4.817097416,38.29,-122.46,1.733
15.0001,2,22.22222222,37.74,-121.96,3.5
3.3859,18,4.612844037,37.43,-121.96,1.58
4.5294,18,5.34845735,33.82,-118,2.248
1.7064,46,3.218057922,33.78,-118.2,1.75
1.8672,43,5.050125313,33.96,-118.25,0.981
1.9671,41,4.287394958,35.36,-119.03,0.768
2.735,18,4.049306626,33.88,-118,1.708
5.1836,36,5.926267281,33.84,-118.1,2.197
4.4958,19,5.8997669,38.92,-121.22,1.926
1.2404,26,3.045238095,40.59,-122.39,0.813
2.9085,21,3.962922574,36.6,-121.86,1.563
3.0273,12,4.706422018,32.58,-117.09,1.353
1.7109,24,3.888475836,34.04,-118.3,1.75
2.2969,16,5,33.64,-117.72,0.675
3.1838,32,5.689655172,34.09,-117.48,0.986
1.0658,46,3.076923077,32.69,-117.12,0.938
2.7413,13,5.571741512,37.27,-119.67,1.231
2.0917,35,4.28440367,33.95,-118.29,0.993
2.7174,26,5.171428571,38.69,-121.2,1.375
8.9571,33,7.210696921,37.86,-122.18,3.997
2.6364,22,3.587412587,34.18,-118.43,2.711
5.997,19,5.805015674,34.22,-118.35,2.287
3.8571,24,5.082543978,36.8,-119.83,0.901
4.4954,34,5.38832998,33.9,-118.02,2.029
4.0096,5,5.061293984,34.04,-117.69,1.826
2.6579,32,4.760456274,34.05,-118.04,1.568
3.9375,52,4.688693098,37.77,-122.46,4.029
3.6905,21,4.058917197,34.2,-118.55,1.798
2.8424,30,3.927750411,34.2,-118.4,2.264
4.375,25,6.566666667,32.75,-116.98,2.14
1.875,29,4.286681716,37.96,-122.35,0.972
3.0521,38,4.936708861,37.47,-122.15,1.515
1.8021,17,4.940104167,36.82,-119.69,0.559
4.6731,36,4.945454545,33.91,-118.06,1.733
10.8758,48,8.504983389,37.46,-122.21,5.00001
3.3182,35,3.904761905,33.91,-118.15,1.333
4.5246,4,6.94084507,38.66,-121.02,1.989
3.6875,27,4.887550201,34.11,-117.89,1.402
4.3281,52,5.38121547,36.62,-121.92,2.365
3.1576,47,5.333333333,34.11,-118.07,2.25
3.6417,16,5.760820046,34.13,-117.45,1.19
6.0516,29,6.958139535,33.63,-117.95,5.00001
4.5687,32,4.622331691,33.82,-118.37,3.812
13.8093,7,6.517241379,37.31,-122.11,5.00001
5.6327,18,6.759916493,34.17,-118.58,5.00001
5.244,35,5.488970588,33.8,-117.96,2.18
2.723,20,6.496969697,41.48,-122.93,0.796
5.0519,40,5.094537815,37.75,-122.43,3.561
6.7809,30,5.881879195,37.88,-122.54,4.144
2.2227,30,5.278551532,40.77,-124.17,0.813
1.4632,38,4.047619048,32.7,-117.13,0.802
2.9112,19,3.65902965,32.75,-117.16,1.991
3.7198,13,5.692156863,34.13,-117.38,1.129
1.4125,22,4.77173913,40.6,-122.39,0.665
3.7454,52,4.603773585,36.62,-121.91,2.438
2.9688,24,5.52688172,39.52,-121.53,0.864
7.316,13,6.694096601,37.69,-121.92,2.854
4.0764,32,4.979716024,34.16,-118.36,3.25
4.0609,47,4.430446194,33.97,-118.22,1.713
1.3365,37,2.317773788,37.76,-122.42,2.25
4.2917,33,5.245136187,34.04,-118.05,1.612
2.8553,52,4.664652568,37.78,-122.46,3.607
2.9344,36,3.986717268,34.03,-118.38,2.221
4.9777,34,6.407894737,33.85,-117.99,2.126
4.8494,5,6.653132251,35.61,-117.66,0.872
2.535,24,5.085388994,33.78,-116.97,0.748
4.9079,26,6.153452685,34.26,-119.21,2.341
3.5345,52,4.513207547,40.47,-124.1,0.55
3.5,14,5.552845528,38.16,-121.32,2.408
2.8085,16,5.648760331,40.46,-122.45,1.057
1.8419,18,6.946268657,35.74,-118.31,0.923
2.256,26,4.404145078,36.79,-119.79,0.645
2.1719,17,28.6,36.86,-121.82,4.2
2.8351,45,4.780392157,38.67,-121.77,1.072
2.1135,32,2.77090301,34.07,-118.27,1.525
3.3289,39,5.580487805,36.38,-121.4,1.906
4.3424,10,5.669135802,33.03,-117.08,1.606
6.3308,33,7.18338558,34.03,-117.17,2.306
2.5809,27,4.898601399,34.96,-120.57,0.832
2.5428,31,5.693208431,39.76,-121.61,0.85
1.1296,34,4.356502242,34.7,-118.13,0.938
6.1404,28,4.586818758,33.86,-118.39,3.684
7.7006,52,6.607142857,37.97,-122.62,3.167
3.5129,25,5.725490196,38.71,-121.44,1.012
5.5849,15,5.885662432,37.26,-121.83,2.574
1.6111,13,4.350649351,37.8,-121.22,0.741
2.0313,18,5.44,36.09,-119.45,1.125
3.8125,31,5.005797101,32.8,-117.12,1.663
5.5228,14,7.104627767,37.76,-120.79,2.753
3.5859,30,5.051204819,33.9,-117.99,1.997
5.2835,33,5.928057554,32.75,-117.02,2.171
4.3672,4,5.812834225,33.12,-117.21,2.589
5.9629,39,5.948529412,37.48,-122.17,3.527
5.815,34,7.670411985,38.33,-122.26,3.392
6.9742,38,6.496183206,33.8,-118.36,5.00001
4.8523,20,5.848341232,38.67,-121.3,1.43
5.0457,34,6.328787879,37.45,-122.23,3.951
3.925,12,6.089795918,34.52,-117.2,1.185
10.9891,4,6.296296296,39,-121,3.125
4.625,52,5.368159204,34.09,-118.27,2.308
3.7986,38,5.357995227,34.01,-118.07,1.71
8.051,19,7.352459016,32.84,-117.22,3.636
4.4375,26,6.442724458,38.45,-122.66,2.935
4.1213,35,5.239528796,34.1,-118.22,2.521
3.8304,35,5.647163121,34.1,-117.89,1.759
4.3214,28,6.414686825,38.7,-121.2,1.317
6.2094,16,8.197771588,34.62,-120.11,4.4
6.1133,11,7.241887906,36.83,-119.68,1.2
4.9432,10,6.898734177,36.35,-119.67,1.188
5.5519,35,6.416256158,36.6,-121.91,3.295
3.2396,5,5.762973352,37.48,-121.12,1.252
4.4712,52,4.490909091,37.8,-122.42,5.00001
2.6062,33,6.99751861,41.4,-120.12,0.526
10.3048,36,8.134920635,33.61,-117.92,5.00001
3.0521,27,4.115,36.64,-119.59,1.138
4.0403,16,6.43881335,35.18,-120.57,3.461
2.76,26,5.520871143,34.01,-117.45,0.952
2.6055,42,5.054744526,38.63,-121.42,0.78
7.1088,33,6.980612245,37.46,-122.25,4.433
4.05,35,4.940063091,34.12,-117.89,1.413
8.1001,27,7.301455301,33.67,-117.93,3.365
2.875,41,4.064,34.19,-118.34,1.924
5.2019,32,5.455882353,37.35,-121.96,2.799
5.6674,11,6.196969697,33.02,-116.84,2.098
3.1528,21,6.10483871,36.13,-119.08,1.137
4.575,36,5.625,37.36,-121.97,2.476
1.2091,39,4.282913165,33.95,-118.27,0.979
6.3525,18,6.332386364,33.04,-117.26,2.783
1.5933,37,3.998330551,32.69,-117.11,0.863
5.0514,48,5.97167756,33.99,-118.35,2.691
8.8386,35,6.680965147,37.88,-122.46,5.00001
2.7656,36,5.286407767,34.11,-118.06,2.395
2.4012,18,5.234793187,37.37,-120.5,0.797
4.9375,35,5.342857143,33.91,-118.13,1.838
4.5787,20,6.117370892,36.85,-121.65,2.451
3.5497,25,4.801946193,34.26,-118.49,2.613
3.0977,24,4.276084949,34.24,-118.54,2.64
3.6875,13,4.049166667,34.2,-118.4,2.119
3.0181,10,5.75862069,34.51,-117.28,1.004
4.7478,27,5.7625,37.53,-121.93,2.435
4.8693,44,6.181434599,38.02,-122.02,1.569
4.6964,35,5.613636364,33.86,-117.94,1.831
5.2798,14,6.355184744,37.96,-121.92,2.374
3.0409,52,3.745299145,37.77,-122.45,5
2.5833,29,3.481835564,33.95,-118.38,1.875
2.2188,38,3.574307305,38.13,-121.26,0.688
2.8088,18,3.675555556,34.15,-118.26,2.475
2.5129,18,5.265060241,37.98,-120.42,1.159
2.8472,44,5.169741697,34.18,-118.17,2.188
3.5,19,4.981609195,33.22,-117.25,1.358
3.0208,36,3.902173913,37.89,-122.3,2.063
5.2636,1,7.694029851,38.23,-122,1.913
4.0801,27,5.126516464,37.52,-122.28,3.978
2.0179,11,4.140608604,37.36,-120.59,0.873
4.125,27,4.831460674,34.19,-118.43,2.455
5.6038,34,6.626488095,37.48,-122.26,4.513
2.75,19,3.735632184,33.93,-118.24,0.906
5.316,33,5.21086262,37.43,-122.12,3.981
3.5,30,5.728882834,32.74,-117.02,1.447
2.775,24,3.100742312,34.02,-118.5,2.917
3.725,35,5.874686717,34.24,-118.44,1.782
2.6464,37,3.954692557,37.69,-122.11,1.552
2.2411,47,3.986175115,33.98,-118.28,0.93
6.0274,36,6.20754717,37.75,-122.45,3.49
3.2297,10,3.46079614,34.2,-118.6,1.5
4.0833,35,4.789855072,37.69,-122.46,2.667
5.0756,52,5.401050788,37.58,-122.36,3.742
4.4122,40,5.605113636,34.16,-118.37,2.823
3.6761,20,4.474714519,34.27,-118.78,1.709
2.1432,33,3.808270677,33.86,-117.94,1.975
3.9722,36,5.85046729,33.81,-118.11,2.356
5.234,15,6.533169533,39.15,-121.64,1.249
4.9191,36,5.874617737,33.94,-118.01,1.887
3.7454,30,4.367170626,33.78,-117.87,1.86
3.4219,35,5.615740741,40.78,-124.14,0.928
2.7308,45,4.312267658,33.8,-118.21,1.39
3.766,33,4.947890819,34.14,-117.96,1.639
15.0001,34,8.783018868,33.76,-118.34,5.00001
3.25,28,5.528673835,34,-118.35,3.01
2.4421,9,3.344993141,34.14,-118.24,2.221
8.9063,5,8.944642857,34.24,-118.94,5.00001
7.5286,24,6.627118644,34.06,-117.85,4.627
7.2779,16,5.351851852,37.35,-122.03,2.929
3.1146,36,4.091047041,34.15,-118.39,3.735
5.748,28,6.002427184,37.63,-122.45,3.021
2.0625,52,4.323353293,34.01,-118.3,1.344
2.1944,33,4.131313131,34.04,-118.15,2.033
5.636,49,5.117647059,34.16,-118.35,2.679
3.3438,25,4.297674419,33.84,-118.08,1.533
